name,domain,website_url,careers_url,sequoia_jobs_url,sequoia_portfolio_url,linkedin_url,twitter_url,github_url,facebook_url,instagram_url,youtube_url,all_social_links,ats_platform,total_jobs,num_remote_jobs,logo_url,linkedin_logo_url,industries,markets,office_locations,stages,staff_count,email_domains,investors,founded,crunchbase_url,org_type,description,slug,id
Lower,lower.com,https://lower.com,https://jobs.sequoiacap.com/companies/lower-2-403008c7-80ed-4363-a361-b1e1716c0af3,https://jobs.sequoiacap.com/companies/lower-2-403008c7-80ed-4363-a361-b1e1716c0af3,https://www.sequoiacap.com/companies/lower-2-403008c7-80ed-4363-a361-b1e1716c0af3/,https://www.linkedin.com/company/34218096,https://twitter.com/lowerdotcom,,https://facebook.com/lowerdotcom,instagram.com/lowerdotcom,,https://www.linkedin.com/company/34218096 | https://twitter.com/lowerdotcom | https://facebook.com/lowerdotcom | instagram.com/lowerdotcom,,0,0,,,"Finance, Financial Services, Fintech, Lending",,"New Albany, OH, USA, Columbia, MD, USA",series_a,320,,,2014,https://crunchbase.com/organization/lower,private,"Lower is a full-stack lender, as well as a platform for buying, selling, refinancing, and insuring homes. The company was founded in December 2018 by Dan Snyder and is headquartered in Columbus, Ohio, United States.",lower-2-403008c7-80ed-4363-a361-b1e1716c0af3,61108
Lydia,lydia-app.com,https://lydia-app.com,https://jobs.sequoiacap.com/companies/lydia,https://jobs.sequoiacap.com/companies/lydia,https://www.sequoiacap.com/companies/lydia/,https://www.linkedin.com/company/2958157,https://twitter.com/applydia,,https://facebook.com/lydiaapp,,,https://www.linkedin.com/company/2958157 | https://twitter.com/applydia | https://facebook.com/lydiaapp,,0,0,,,"Apps, E-Commerce, Financial Services, Fintech, Mobile Payments, Payments",,"Paris, France, Île-de-France, France, Bordeaux, France, Europe, Paris, France",series_c,331,,,2013,https://crunchbase.com/organization/lydia,private,"Lydia develops a mobile payment platform intended to make payments easier. Lydia is a social interface that connects phones with cards to pay anyone with one app, allowing users to make pain-free payments through a mobile wallet system without carrying any cheques or ATM cards.   Lydia was founded in 2013 and is headquartered in Paris, France.",lydia,26274
Lyst,lyst.com,https://lyst.com,https://jobs.sequoiacap.com/companies/lyst,https://jobs.sequoiacap.com/companies/lyst,https://www.sequoiacap.com/companies/lyst/,https://www.linkedin.com/company/1423440,https://twitter.com/lyst,,https://facebook.com/lyst,instagram.com/lyst,,https://www.linkedin.com/company/1423440 | https://twitter.com/lyst | https://facebook.com/lyst | instagram.com/lyst,,0,0,,,"E-Commerce, Fashion, Search Engine, Shopping",,"England, UK, London, UK, City of London, London, UK, Mile End, London, UK, Kingston Vale, London SW15, UK",acquisition,187,,,2010,https://crunchbase.com/organization/lyst,private,"Lyst is a global fashion search platform used by 70 million shoppers every year. Offering over 4 million fashion products from 11,000 of the world’s leading fashion brands and stores, Lyst brings together the widest inventory in luxury and contemporary fashion online.  The company has raised $60 million to date and is backed by a range of all-star investors including 14W (Moda Operandi, Reformation), Accel Partners (Facebook, Spotify), Balderton (Yoox Net-A-Porter Group), Draper Esprit, part of the Draper Venture Network (Hotmail, Skype), and the teams behind LVMH, Michael Kors, Oscar de la Renta, and Tory Burch.",lyst,17947
Makelog,makelog.com,https://makelog.com,https://jobs.sequoiacap.com/companies/makelog,https://jobs.sequoiacap.com/companies/makelog,https://www.sequoiacap.com/companies/makelog/,https://www.linkedin.com/company/makelog,https://twitter.com/makelogio,,,,,https://www.linkedin.com/company/makelog | https://twitter.com/makelogio,,0,0,,,"Product Management, Software",,"Covina, CA, USA, Walnut, CA, USA, San Francisco, CA, USA",seed,1,,,2016,https://crunchbase.com/organization/makelog,private,"Makelog makes it easy to create, centralize, and share product updates with your customers and internal teams.",makelog,35240
Mason,kubric.io,https://kubric.io,https://jobs.sequoiacap.com/companies/mason-2-7aae1a46-c9c8-459e-8119-d1feea4d1f77,https://jobs.sequoiacap.com/companies/mason-2-7aae1a46-c9c8-459e-8119-d1feea4d1f77,https://www.sequoiacap.com/companies/mason-2-7aae1a46-c9c8-459e-8119-d1feea4d1f77/,https://www.linkedin.com/company/13656916,https://twitter.com/getmasondotio,,https://facebook.com/getmason.io,,,https://www.linkedin.com/company/13656916 | https://twitter.com/getmasondotio | https://facebook.com/getmason.io,,0,0,,,"E-Commerce, Enterprise Software, Graphic Design, SaaS, Small and Medium Businesses, Video Editing",,"San Francisco, CA, USA, Bengaluru, Karnataka, India, Sunnyvale, CA, USA, Oakville, ON, Canada",other,114,,,2018,https://www.crunchbase.com/organization/kubric,private,"Kubric brings an all-in-one design toolkit to power the needs of fast-growing brands and e-commerce teams. Use Kubric's design editor and management system to help you run modern, fresh e-commerce storefronts. Create high-quality banners, GIFs, and videos for all of your products, across all of your channels. Trusted by over 3,000 global brands, Kubric is a must-have toolkit for any modern designer today.",mason-2-7aae1a46-c9c8-459e-8119-d1feea4d1f77,904720
Material Depot,materialdepot.in,https://materialdepot.in,https://jobs.sequoiacap.com/companies/material-depot,https://jobs.sequoiacap.com/companies/material-depot,https://www.sequoiacap.com/companies/material-depot/,https://www.linkedin.com/company/74524996,https://twitter.com/materialdepot,,https://www.facebook.com/materialdepot,https://www.instagram.com/materialdepot/,,https://www.linkedin.com/company/74524996 | https://twitter.com/materialdepot | https://www.facebook.com/materialdepot | https://www.instagram.com/materialdepot/,,0,0,,,"B2B, Building Material, Home Decor, Interior Design, Marketplace, Retail",,"Bengaluru, Karnataka, India, Bangalore Urban, Karnataka, India, Madhya Pradesh, India",series_a,47,,,2021,https://crunchbase.com/organization/material-depot,private,Material Depot is the largest technology-enabled retailer of interior materials and a one-stop destination for customers doing their interiors.,material-depot,94649
Medigo,medigo.com,https://medigo.com,https://jobs.sequoiacap.com/companies/medigo,https://jobs.sequoiacap.com/companies/medigo,https://www.sequoiacap.com/companies/medigo/,https://www.linkedin.com/company/5002842,https://twitter.com/medigocom,,https://facebook.com/medigocom,,,https://www.linkedin.com/company/5002842 | https://twitter.com/medigocom | https://facebook.com/medigocom,,0,0,,,"Health Care, Health Insurance, Hospital, Medical",,"Berlin, Germany",series_a,26,,,2013,https://crunchbase.com/organization/medigo,private,"Headquartered in Berlin, Medigo enables global access to quality healthcare. As a third party administrator (TPA), Medigo helps organisations navigate healthcare across the globe with an international provider network, tech-driven cost containment, and an excellent member experience. Medigo is supported by leading VCs such as Accel Partners and Atlantic Labs, and employs a driven team of 50+ people from 25 countries.",medigo,70293
Melio,meliopayments.com,https://meliopayments.com,https://jobs.sequoiacap.com/companies/melio,https://jobs.sequoiacap.com/companies/melio,https://www.sequoiacap.com/companies/melio/,https://www.linkedin.com/company/18696467,https://twitter.com/meliopayments,,https://facebook.com/meliopayments,instagram.com/meliopayments,,https://www.linkedin.com/company/18696467 | https://twitter.com/meliopayments | https://facebook.com/meliopayments | instagram.com/meliopayments,,0,0,,,"B2B, Financial Services, Fintech, Payments",,"Denver, CO, USA, Jaffa, Tel Aviv-Yafo, Israel, New York, USA, New York, NY, USA, Union Square, New York, NY, USA",acquisition,520,,,2018,https://crunchbase.com/organization/melio-0bc5,private,"Melio is a fintech company that delivers a digital accounts payable and receivable platform tailored for small and medium-sized businesses. The platform enables users to pay invoices via ACH, credit/debit cards, or checks, and to receive payments through bank transfers or mailed checks, all from a unified dashboard. It integrates with accounting software like QuickBooks, Xero, FreshBooks, and Shopify, enabling streamlined bookkeeping and cash flow management. Melio adds features like user permissions, recurring and batch payments, virtual cards, real-time payments, and a buy-now-pay-later option to offer flexible vendor payment options.",melio,26618
Meragi,meragi.com,https://meragi.com,https://jobs.sequoiacap.com/companies/meragi-2,https://jobs.sequoiacap.com/companies/meragi-2,https://www.sequoiacap.com/companies/meragi-2/,https://www.linkedin.com/company/74753002,,,https://facebook.com/meragi.decor,,,https://www.linkedin.com/company/74753002 | https://facebook.com/meragi.decor,,0,0,,,"Event Management, Events, Technology, Information and Internet, Wedding",,"Bengaluru, Karnataka, India, Bangalore Urban, Karnataka, India",series_a,210,,,2021,https://crunchbase.com/organization/meragi,private,"Meragi is an online platform for discovering, designing, and purchasing products and services for all lifestyle events. Its platform provides an end-to-end solution from design to execution and digitizes event planning activities.",meragi-2,303839
Merge,merge.dev,https://merge.dev,https://jobs.sequoiacap.com/companies/merge-2-98e9d0d8-a255-4752-855a-42b4c339934a,https://jobs.sequoiacap.com/companies/merge-2-98e9d0d8-a255-4752-855a-42b4c339934a,https://www.sequoiacap.com/companies/merge-2-98e9d0d8-a255-4752-855a-42b4c339934a/,https://www.linkedin.com/company/53197721,https://twitter.com/merge_api,,,,,https://www.linkedin.com/company/53197721 | https://twitter.com/merge_api,,0,0,,,"Data Integration, Developer APIs, Developer Platform, Developer Tools, SaaS, Software Development",,"New York, USA, San Francisco, CA, USA",series_b,116,,,2020,https://crunchbase.com/organization/merge-69aa,private,"Merge is one API to add hundreds of integrations to your product. Merge’s platform makes secure data access easy by offering Unified APIs across key software categories, including HRIS, accounting, CRM, file storage, and more. Merge handles the full integrations lifecycle — from an easy initial build taking just weeks to providing integration observability tools ensuring customer delight, and fully owning the maintenance of integrations. Thousands of companies use Merge to power their integrations, enabling them to unblock sales, reduce customer churn, accelerate time to market for new products, and save engineering costs and resources.  Merge is backed by $75 million in funding from Accel, NEA, and Addition. Merge was founded in 2020 by Shensi Ding and Gil Feig and is proudly built in San Francisco, New York City, and Berlin.",merge-2-98e9d0d8-a255-4752-855a-42b4c339934a,71965
merXu,merxu.com,https://merxu.com,https://jobs.sequoiacap.com/companies/merxu,https://jobs.sequoiacap.com/companies/merxu,https://www.sequoiacap.com/companies/merxu/,https://www.linkedin.com/company/42965599,,,https://facebook.com/merxucom,,,https://www.linkedin.com/company/42965599 | https://facebook.com/merxucom,,0,0,,,"B2B, E-Commerce",,"Poznań, Poland, Greater Poland Voivodeship, Poland",series_a,37,,,2020,https://crunchbase.com/organization/merxu,private,"MerXu is an online trading platform for small and medium-sized enterprises. It allows manufacturers, wholesalers, contractors, and retailers to buy and sell industrial products such as office furniture, lighting, machinery, chemicals, and tools. This platform connects verified buyers and sellers, allowing them to conduct direct business and inquire directly. MerXu's mission is to assist all types of businesses in their digital transformation by providing a comprehensive tool for B2B online trading on a national and international scale.",merxu,73513
Middesk,middesk.com,https://middesk.com,https://jobs.sequoiacap.com/companies/middesk,https://jobs.sequoiacap.com/companies/middesk,https://www.sequoiacap.com/companies/middesk/,https://www.linkedin.com/company/35478479,https://twitter.com/middeskhq,,https://www.facebook.com/middesk,,,https://www.linkedin.com/company/35478479 | https://twitter.com/middeskhq | https://www.facebook.com/middesk,,0,0,,,"Compliance, Enterprise Software, Fintech, Risk Management",,"San Francisco, CA, USA",series_b,147,,,2018,https://www.crunchbase.com/organization/middesk#section-overview,private,"Middesk is an identity platform that automates business verification and underwrites decisions. The company's platform also provides data on businesses and notifies service providers of changes to its customer base, allowing them to form an accurate picture of their customers and offer the critical products their customers need to establish, operate, and maintain their businesses.  Middesk was co-founded by Kyle Mack and Kurt Ruppel in 2018 and is headquartered in San Francisco, California.",middesk,19164
Mihup,mihup.ai,https://mihup.ai,https://jobs.sequoiacap.com/companies/mihup-2,https://jobs.sequoiacap.com/companies/mihup-2,https://www.sequoiacap.com/companies/mihup-2/,https://www.linkedin.com/company/7930132,https://twitter.com/mihup_ai,,https://www.facebook.com/mihup/,,,https://www.linkedin.com/company/7930132 | https://twitter.com/mihup_ai | https://www.facebook.com/mihup/,,0,0,,,"Android, Artificial Intelligence (AI), Information Technology, Machine Learning, Software, Speech Recognition",,"Bengaluru, Karnataka, India, Kolkata, West Bengal, India",series_unknown,89,,,2016,https://www.crunchbase.com/organization/mihup,private,"Mihup is going to be available on Play Store from 25th January 2016. They are working to make it available on other platforms also, like App Store and Windows.",mihup-2,904726
Mindtickle,mindtickle.com,https://mindtickle.com,https://jobs.sequoiacap.com/companies/mindtickle,https://jobs.sequoiacap.com/companies/mindtickle,https://www.sequoiacap.com/companies/mindtickle/,https://www.linkedin.com/company/2337411,https://twitter.com/mindtickle,,https://facebook.com/mindtickle,,,https://www.linkedin.com/company/2337411 | https://twitter.com/mindtickle | https://facebook.com/mindtickle,,0,0,,,"Enterprise Software, SaaS, Sales Automation, Training",,"San Francisco, CA, USA, London, UK, Pune, Maharashtra, India",series_e,562,,,2011,https://crunchbase.com/organization/mindtickle,private,"MindTickle offers a sales readiness solution for closing the knowledge and skill gaps found in customer-facing teams. Sales teams across a wide range of industries use MindTickle's award-winning platform to train, coach, and align their sales teams to make reps and their managers more effective.  Combining on-demand online training, bite-sized mobile updates, gamification, coaching, and role-play with a data-driven approach, MindTickle accelerates time-to-productivity, ensures consistent execution, and helps boost sales performance. Companies leveraging MindTickle for sales enablement to assess and certify the readiness of each rep see bigger deal sizes, higher win rates, and reduced sales cycles.  MindTickle is a global, privately-held company with headquarters in San Francisco, California, and Pune, India. Investors include Accel, Canaan, NEA, NewView Capital, Norwest Venture Partners, and SoftBank.",mindtickle,24614
Minoan,minoanexperience.com,https://minoanexperience.com,https://jobs.sequoiacap.com/companies/minoan-2,https://jobs.sequoiacap.com/companies/minoan-2,https://www.sequoiacap.com/companies/minoan-2/,https://www.linkedin.com/company/34959050,https://twitter.com/_minoan_,,https://www.facebook.com/minoanexperience,,,https://www.linkedin.com/company/34959050 | https://twitter.com/_minoan_ | https://www.facebook.com/minoanexperience,,0,0,,,"E-Commerce, Hospitality, Retail",,"Jersey City, NJ, USA, New York, USA, New York, NY, USA, Union Square, New York, NY, USA",seed,65,,,2019,https://crunchbase.com/organization/minoan-experience,private,"Minoan Experience helps short-term rentals and boutique hotels enhance their appeal using our customizable, curated retail platform.",minoan-2,67028
Mirana Toys,miranatoys.com,https://miranatoys.com,https://jobs.sequoiacap.com/companies/mirana-toys-2,https://jobs.sequoiacap.com/companies/mirana-toys-2,https://www.sequoiacap.com/companies/mirana-toys-2/,https://www.linkedin.com/company/miranatoys,,,https://facebook.com/miranatoys,,,https://www.linkedin.com/company/miranatoys | https://facebook.com/miranatoys,,0,0,,,"Gaming, Product Design, Toys",,"Pune, Maharashtra, India",series_a,45,,,2021,https://crunchbase.com/organization/mirana-toys,private,Mirana Toys designs and develops toys for kids.,mirana-toys-2,1461510
Miro,miro.com,https://miro.com,https://jobs.sequoiacap.com/companies/miro,https://jobs.sequoiacap.com/companies/miro,https://www.sequoiacap.com/companies/miro/,https://www.linkedin.com/company/19029173,https://twitter.com/mirohq,,https://facebook.com/trymiro,,,https://www.linkedin.com/company/19029173 | https://twitter.com/mirohq | https://facebook.com/trymiro,,0,0,,,"Artificial Intelligence (AI), B2B, Collaboration, Enterprise Applications, Enterprise Software, Product Management, Project Management, Security, Software Development, UX Design",,"perm, perm krai, russia, San Francisco, CA, USA, Amsterdam, Netherlands, Los Angeles, CA, USA",series_c,1491,,,2011,https://crunchbase.com/organization/mirohq,private,"Miro is an online, visual collaboration platform designed to unlock creativity and accelerate innovation among teams of all kinds. The platform’s infinite canvas enables teams to lead engaging workshops and meetings, design products, brainstorm ideas, and more. Miro, co-headquartered in San Francisco and Amsterdam, serves more than 50M users worldwide, including 99% of the Fortune 100.",miro,23896
Misfits Market,misfitsmarket.com,https://misfitsmarket.com,https://jobs.sequoiacap.com/companies/misfits-market,https://jobs.sequoiacap.com/companies/misfits-market,https://www.sequoiacap.com/companies/misfits-market/,https://www.linkedin.com/company/12583195,https://twitter.com/misfitsmarket,,https://facebook.com/misfitsmarket,instagram.com/misfitsmarket,,https://www.linkedin.com/company/12583195 | https://twitter.com/misfitsmarket | https://facebook.com/misfitsmarket | instagram.com/misfitsmarket,,0,0,,,"E-Commerce, Food & Beverage, Grocery, Organic Food, Subscription Service",,"Philadelphia, PA, USA, Delanco, NJ, USA, Pennsauken Township, NJ, USA, Clackamas, OR, USA",series_unknown,342,,,2018,https://crunchbase.com/organization/misfits-market,private,"Misfits Market is a provider of subscription box service used to reduce the waste of food. The box contains fresh and organic fruits and veggies which the farms and stores can't sell, which provides customers with healthy food at a reduced cost.  It delivers fresh organic produce, sustainably sourced pantry staples, and other grocery items straight to its customers' door at up to 40 percent off grocery store prices. Driven by its mission to bring affordable, quality food to more people, the company leverages direct relationships with growers and producers to reduce food waste at scale and eliminate inefficiencies in the food system.  The Pennsauken, New Jersey-based company was established in 2018 by Abhi Ramesh.",misfits-market,63745
ModernLoop,modernloop.io,https://modernloop.io,https://jobs.sequoiacap.com/companies/modernloop,https://jobs.sequoiacap.com/companies/modernloop,https://www.sequoiacap.com/companies/modernloop/,https://www.linkedin.com/company/70552930,https://twitter.com/modernloophq,,,,,https://www.linkedin.com/company/70552930 | https://twitter.com/modernloophq,,0,0,,,"Meeting Software, Productivity Tools, Recruiting, SaaS, Scheduling, Software",,"Riverway Estates/Bruton Terrace, Dallas, TX, USA, San Francisco, CA, USA, San Mateo, CA, USA, California City, CA, USA, Dallas, TX, USA",other,23,,,2020,https://crunchbase.com/organization/modernloop,private,"ModernLoop is a platform that enables recruiting teams to automate and streamline the coordination of interviews to provide an excellent hiring experience. ModernLoop was founded in 2020 and is headquartered in San Francisco, CA.",modernloop,62635
Moglix,moglix.com,https://moglix.com,https://jobs.sequoiacap.com/companies/moglix-2,https://jobs.sequoiacap.com/companies/moglix-2,https://www.sequoiacap.com/companies/moglix-2/,https://www.linkedin.com/company/6419569,https://twitter.com/moglixbusiness,,https://facebook.com/moglix.global,instagram.com/moglix.official,,https://www.linkedin.com/company/6419569 | https://twitter.com/moglixbusiness | https://facebook.com/moglix.global | instagram.com/moglix.official,,0,0,,,"B2B, E-Commerce, Industrial, Manufacturing, Marketplace, Mobile",,"Noida, Uttar Pradesh, India, Abu Dhabi - United Arab Emirates, Singapore",other,1025,,,2015,https://crunchbase.com/organization/moglix,private,"Moglix is an e-commerce platform for industrial tools and equipment. The company is engaged in marketing industrial supplies, in particular, MRO, Safety, Electrical & Lighting, Cleaning & Laundry Supplies, Office Supplies, Tools, and many more industry essentials.",moglix-2,25943
Monarch Money,monarchmoney.com,https://monarchmoney.com,https://jobs.sequoiacap.com/companies/monarch-money,https://jobs.sequoiacap.com/companies/monarch-money,https://www.sequoiacap.com/companies/monarch-money/,https://www.linkedin.com/company/18984131,https://twitter.com/monarch_money,,https://facebook.com/monarchmoney,,,https://www.linkedin.com/company/18984131 | https://twitter.com/monarch_money | https://facebook.com/monarchmoney,,0,0,,,"Financial Services, Fintech, Information Technology, Personal Finance, Technology, Information and Internet",,"Covina, CA, USA, Walnut, CA, USA, Los Altos, CA, USA, San Francisco, CA, USA",series_b,75,,,2019,https://crunchbase.com/organization/monarch-money-inc,private,Monarch is the most comprehensive platform for managing your personal finances.,monarch-money,17027
moneyview,moneyview.in,https://moneyview.in,https://jobs.sequoiacap.com/companies/moneyview,https://jobs.sequoiacap.com/companies/moneyview,https://www.sequoiacap.com/companies/moneyview/,https://www.linkedin.com/company/10069659,https://twitter.com/mymoneyview,,https://facebook.com/moneyview.in,,,https://www.linkedin.com/company/10069659 | https://twitter.com/mymoneyview | https://facebook.com/moneyview.in,,0,0,,,"Finance, Financial Services, Fintech, Lending, Personal Finance",,"Bengaluru, Karnataka, India, Bangalore Urban, Karnataka, India, Karnataka, India",series_unknown,898,,,2014,https://crunchbase.com/organization/money-view,private,"Money View is an application that can track and organize expenses, bills, and account balances. It can derive finance information from SMSs.",moneyview,297807
Monte Carlo,montecarlodata.com,https://montecarlodata.com,https://jobs.sequoiacap.com/companies/monte-carlo,https://jobs.sequoiacap.com/companies/monte-carlo,https://www.sequoiacap.com/companies/monte-carlo/,https://www.linkedin.com/company/20313069,https://twitter.com/montecarlodata,,https://www.facebook.com/montecarlodata,,,https://www.linkedin.com/company/20313069 | https://twitter.com/montecarlodata | https://www.facebook.com/montecarlodata,,0,0,,,"Agentic AI, Analytics, Enterprise Software, Information Technology, SaaS, Software Development",,"San Francisco, CA, USA",series_d,549,,,2019,https://crunchbase.com/organization/monte-carlo-3232,private,"Monte Carlo is a software company that helps organizations increase trust in data by eliminating and preventing data downtime. The company's platform resolves data problems, leading to stronger data teams and insights that deliver true business value, enabling clients to settle for unreliable data by stopping wasting time on data fire-drills. Their mission is to accelerate the world’s adoption of data by reducing data downtime.  Monte Carlo was founded by Barr Moses and Lior Gavish in 2019 and is based in San Francisco, California, USA.",monte-carlo,30094
Monzo,monzo.com,https://monzo.com,https://jobs.sequoiacap.com/companies/monzo,https://jobs.sequoiacap.com/companies/monzo,https://www.sequoiacap.com/companies/monzo/,https://www.linkedin.com/company/9471107,https://twitter.com/monzo,,https://facebook.com/monzobank,instagram.com/monzo,,https://www.linkedin.com/company/9471107 | https://twitter.com/monzo | https://facebook.com/monzobank | instagram.com/monzo,,0,0,,,"Banking, Financial Services, Fintech, Wealth Management",,"England, UK, San Francisco, CA, USA, London, UK, City of London, London, UK, Mile End, London, UK, Kingston Vale, London SW15, UK",other,4518,,,2015,https://crunchbase.com/organization/monzo,private,"Monzo (previously Mondo) is a bank for people who live their lives on their smartphones and is targeted at people who want to get things done with a click and who don’t see the need for branches and checkbooks. One of the key features that distinguishes Monzo from traditional banks is its app-based approach, which provides users with real-time updates on their spending, categorized transactions, budgeting tools, and instant notifications for transactions. Monzo also offers features like ""Pots,"" which are sub-accounts that allow users to set money aside for specific purposes, and ""Monzo Plus,"" a premium subscription service that offers additional features like custom card designs and travel insurance.",monzo,13568
Mopub,mopub.com,https://mopub.com,https://jobs.sequoiacap.com/companies/mopub-2,https://jobs.sequoiacap.com/companies/mopub-2,https://www.sequoiacap.com/companies/mopub-2/,https://www.linkedin.com/company/1229555,https://twitter.com/mopub,,https://facebook.com/mopub,,,https://www.linkedin.com/company/1229555 | https://twitter.com/mopub | https://facebook.com/mopub,,0,0,,,"Ad Exchange, Advertising, Apps, Mobile Advertising, Native Advertising, Publishing, Technology, Information and Internet",,"San Francisco, CA, USA, Singapore, London, UK, New York, NY, USA",acquisition,31,,,2010,https://www.crunchbase.com/organization/mopub#section-overview,private,"MoPub was a leading, independent, and flexible monetization platform for mobile app publishers and developers, formerly owned by Twitter and acquired by AppLovin in 2022. It offered a comprehensive suite, including a robust ad server, real-time bidding exchange, and advanced mediation solutions to maximize revenue for apps. MoPub's services were fully integrated into AppLovin's MAX platform.",mopub-2,284198
Moshi,moshikids.com,https://moshikids.com,https://jobs.sequoiacap.com/companies/moshi,https://jobs.sequoiacap.com/companies/moshi,https://www.sequoiacap.com/companies/moshi/,https://www.linkedin.com/company/moshikids,https://twitter.com/playmoshikids,,,instagram.com/moshisleep,,https://www.linkedin.com/company/moshikids | https://twitter.com/playmoshikids | instagram.com/moshisleep,,0,0,,,"Apps, Children, Digital Entertainment",,"England, UK, United Kingdom, Greater London, UK, London, UK, Mile End, London, UK, Kingston Vale, London SW15, UK",series_b,20,,,2003,https://crunchbase.com/organization/moshi-64a8,private,"Moshi is a mobile app for settling little ones at bedtime and nap time. It assists children in resetting, focusing, gaining self-control and confidence, taking proactive rather than reactive approaches, and learning SEL skills such as social awareness, self-management, and responsible decision-making. The app makes use of creativity and characters to teach children how to manage their own emotions, feel and show empathy for others, build positive relationships, and make good decisions. It’s engaging to kids and has been proven to get them to sleep faster, to stay asleep for longer, and to experience fewer night wakings.",moshi,69949
Mux,mux.com,https://mux.com,https://jobs.sequoiacap.com/companies/mux,https://jobs.sequoiacap.com/companies/mux,https://www.sequoiacap.com/companies/mux/,https://www.linkedin.com/company/7793078,https://twitter.com/muxhq,,https://facebook.com/muxhq,instagram.com/muxhq,,https://www.linkedin.com/company/7793078 | https://twitter.com/muxhq | https://facebook.com/muxhq | instagram.com/muxhq,,0,0,,,"Analytics, Developer APIs, Developer Tools, Software Development, Video, Video Streaming",,"London, UK, San Francisco, CA, USA",series_d,97,,,2015,https://crunchbase.com/organization/mux-2,private,"Mux is building the future of online video infrastructure. They started off by building Mux Data, a best-in-class performance analytics tool that’s trusted by developers at companies like Vimeo, Robinhood, CBS Interactive, Discovery, PBS, and TED. Billions of monitored streams later, they launched Mux Video, a simple API for video hosting, encoding, and streaming. Take any video file or live stream and make it play beautifully at scale on any device, powered by magical-feeling features like automatic thumbnails, animated GIFs, and data-driven encoding decisions.  Mux measures the performance metrics that actually matter to viewers: rebuffering, startup time, video quality, and errors. Its intuitive dashboard quickly gives users the insight to find issues and make improvements through features like A/B testing, industry-wide scores, alerts, and detailed information about every single video view.",mux,5616
MyFitnessPal,myfitnesspal.com,https://myfitnesspal.com,https://jobs.sequoiacap.com/companies/myfitnesspal,https://jobs.sequoiacap.com/companies/myfitnesspal,https://www.sequoiacap.com/companies/myfitnesspal/,https://www.linkedin.com/company/1120204,https://twitter.com/myfitnesspal,,https://www.facebook.com/myfitnesspal/,,,https://www.linkedin.com/company/1120204 | https://twitter.com/myfitnesspal | https://www.facebook.com/myfitnesspal/,,0,0,,,"Apps, Fitness, Health Care, Nutrition, Personal Health, Quantified Self, Software Development, Wellness",,"University of Texas at Austin, Austin, TX, USA, San Francisco, CA, USA, Austin, TX, USA, Baltimore, MD, USA, West University, Austin, TX, USA",acquisition,236,,,2005,https://crunchbase.com/organization/myfitnesspal,private,"MyFitnessPal is a health smartphone app that tracks nutrition, exercise, and diet. The smartphone app provides powerful tools that make it easier for everyone to live a healthier life by tracking meals and physical activity. It uses gamification elements to motivate users. To track nutrients, users can either scan the barcodes of various food items or manually find them in the app's large pre-existing database.  MyFitnessPal’s vision is to make good health attainable and sustainable for everyone. Powered by a community of more than 80 million, MyFitnessPal is the leading resource for taking charge of daily health and provides users with a one-stop-shop to eat better and get fit.  MyFitnessPal was established in 2005 and is based in San Francisco, CA, United States.",myfitnesspal,70800
MyGlamm,myglamm.com,https://myglamm.com,https://jobs.sequoiacap.com/companies/myglamm-2,https://jobs.sequoiacap.com/companies/myglamm-2,https://www.sequoiacap.com/companies/myglamm-2/,https://www.linkedin.com/company/10025746,https://twitter.com/myglamm,,https://www.facebook.com/myglamm/,instagram.com/myglamm,,https://www.linkedin.com/company/10025746 | https://twitter.com/myglamm | https://www.facebook.com/myglamm/ | instagram.com/myglamm,,0,0,,,"Beauty, Cosmetics, Marketplace, Mobile Apps",,"Mumbai, Maharashtra, India, Pune, Maharashtra, India, Western Province, Sri Lanka",series_d,410,,,2015,https://crunchbase.com/organization/myglamm,private,"MyGlamm is a direct-to-consumer beauty brand that sells makeup, skincare, and personal care products. The company uses a combination of technology, content, and social media to engage with customers and co-create products. MyGlamm operates both online and through offline points of sale.",myglamm-2,296735
Myntra,myntra.com,https://myntra.com,https://jobs.sequoiacap.com/companies/myntra-2-5a54e630-c916-458e-98a0-7af9b9491120,https://jobs.sequoiacap.com/companies/myntra-2-5a54e630-c916-458e-98a0-7af9b9491120,https://www.sequoiacap.com/companies/myntra-2-5a54e630-c916-458e-98a0-7af9b9491120/,https://www.linkedin.com/company/361348,https://twitter.com/myntra,,https://facebook.com/myntra,,,https://www.linkedin.com/company/361348 | https://twitter.com/myntra | https://facebook.com/myntra,,0,0,,,"Consumer Goods, E-Commerce, Fashion, Shopping, Technology, Information and Internet",,"Bengaluru, Karnataka, India, Bangalore Urban, Karnataka, India, Bommanahalli, Karnataka3, India",undisclosed,15056,,,2007,https://crunchbase.com/organization/myntra,private,"Myntra operates as an e-commerce platform focused on fashion, lifestyle, and beauty products. It offers a wide selection of apparel, footwear, accessories, and personal care items across various domestic and international brands. The platform supports shopping through both web and mobile applications, featuring category filters, style guides, and personalization tools to enhance user experience. Myntra also provides services like Myntra Studio for curated content and Myntra Insider, a loyalty program that rewards customer engagement. The company partners with brands to enable digital storefronts and uses data insights for inventory and trend forecasting. It facilitates returns, exchanges, and multiple payment options, including EMI and digital wallets. Myntra is part of a larger e-commerce ecosystem that integrates logistics, technology, and marketing for online retail.",myntra-2-5a54e630-c916-458e-98a0-7af9b9491120,904727
